Price,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC,AAPL,BTC-USD,EURUSD=X,GC=F,^GSPC
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-02-06 00:00:00+00:00,16.064250946044922,,1.3535096645355225,1257.5999755859375,1773.4300537109375,18.30392837524414,,1.3535096645355225,1257.5999755859375,1773.4300537109375,0.108929,,0.0,0.0,0.0,18.33928680419922,,1.3620080947875977,1267.0,1774.06005859375,18.136070251464844,,1.3491089344024658,1253.5,1752.989990234375,18.216428756713867,,1.3534914255142212,1258.0,1752.989990234375,0.0,,0.0,0.0,0.0,257765200.0,,0.0,274.0,3825410000.0
2014-02-07 00:00:00+00:00,16.28899574279785,,1.3592127561569214,1263.300048828125,1797.02001953125,18.559999465942383,,1.3592127561569214,1263.300048828125,1797.02001953125,0.0,,0.0,0.0,0.0,18.676071166992188,,1.3642098903656006,1271.4000244140625,1798.030029296875,18.47785758972168,,1.3555792570114136,1257.9000244140625,1776.010009765625,18.62071418762207,,1.3589726686477661,1258.300048828125,1776.010009765625,0.0,,0.0,0.0,0.0,370280400.0,,0.0,436.0,3775990000.0
2014-02-10 00:00:00+00:00,16.5808048248291,,1.361933946609497,1274.800048828125,1799.8399658203125,18.892499923706055,,1.361933946609497,1274.800048828125,1799.8399658203125,0.0,,0.0,0.0,0.0,18.999643325805664,,1.3652007579803467,1277.300048828125,1799.93994140625,18.5,,1.3620266914367676,1265.699951171875,1791.8299560546875,18.523571014404297,,1.3620266914367676,1269.5999755859375,1796.199951171875,0.0,,0.0,0.0,0.0,345559200.0,,0.0,742.0,3312160000.0
2014-02-11 00:00:00+00:00,16.79928207397461,,1.364610195159912,1290.0999755859375,1819.75,19.141429901123047,,1.364610195159912,1290.0999755859375,1819.75,0.0,,0.0,0.0,0.0,19.20535659790039,,1.3684009313583374,1292.0,1823.5400390625,18.91071319580078,,1.3631296157836914,1273.800048828125,1800.4100341796875,18.95035743713379,,1.3645915985107422,1274.0,1800.449951171875,0.0,,0.0,0.0,0.0,282256800.0,,0.0,562.0,3699380000.0
2014-02-12 00:00:00+00:00,16.798023223876953,,1.3639029264450073,1295.300048828125,1819.260009765625,19.139999389648438,,1.3639029264450073,1295.300048828125,1819.260009765625,0.0,,0.0,0.0,0.0,19.270000457763672,,1.3655009269714355,1296.199951171875,1826.550048828125,19.044286727905273,,1.3562999963760376,1285.5,1815.969970703125,19.176786422729492,,1.3639029264450073,1290.5,1820.1199951171875,0.0,,0.0,0.0,0.0,308100800.0,,0.0,140.0,3326380000.0
2014-02-13 00:00:00+00:00,17.064760208129883,,1.3590095043182373,1300.4000244140625,1829.8299560546875,19.44392967224121,,1.3590095043182373,1300.4000244140625,1829.8299560546875,0.0,,0.0,0.0,0.0,19.45892906188965,,1.3691710233688354,1303.5,1830.25,19.078571319580078,,1.35869562625885,1287.5,1809.219970703125,19.094999313354492,,1.3588987588882446,1293.300048828125,1814.8199462890625,0.0,,0.0,0.0,0.0,307398000.0,,0.0,877.0,3289510000.0
2014-02-14 00:00:00+00:00,17.050968170166016,,1.3678767681121826,1319.0,1838.6300048828125,19.428213119506836,,1.3678767681121826,1319.0,1838.6300048828125,0.0,,0.0,0.0,0.0,19.499286651611328,,1.3715990781784058,1320.699951171875,1841.6500244140625,19.328929901123047,,1.3674839735031128,1301.699951171875,1825.5899658203125,19.37392807006836,,1.3677645921707153,1301.699951171875,1828.4599609375,0.0,,0.0,0.0,0.0,272924400.0,,0.0,308.0,3114750000.0
2014-02-17 00:00:00+00:00,,,1.3699944019317627,,,,,1.3699944019317627,,,,,0.0,,,,,1.3726081848144531,,,,,1.369281530380249,,,,,1.3702572584152222,,,,,0.0,,,,,0.0,,
2014-02-18 00:00:00+00:00,17.113662719726562,,1.3704450130462646,1324.699951171875,1840.760009765625,19.499643325805664,,1.3704450130462646,1324.699951171875,1840.760009765625,0.0,,0.0,0.0,0.0,19.68535614013672,,1.376900315284729,1330.5999755859375,1842.8699951171875,19.48607063293457,,1.3696191310882568,1313.9000244140625,1835.010009765625,19.5,,1.3707079887390137,1322.9000244140625,1839.030029296875,0.0,,0.0,0.0,0.0,260251600.0,,0.0,373.0,3421110000.0
2014-02-19 00:00:00+00:00,16.843475341796875,,1.376197338104248,1320.5999755859375,1828.75,19.19178581237793,,1.376197338104248,1320.5999755859375,1828.75,0.0,,0.0,0.0,0.0,19.53178596496582,,1.3773345947265625,1321.5999755859375,1847.5,19.08392906188965,,1.3742002248764038,1309.0999755859375,1826.989990234375,19.45535659790039,,1.3761025667190552,1318.300048828125,1838.9000244140625,0.0,,0.0,0.0,0.0,313768000.0,,0.0,193.0,3661570000.0
2014-02-20 00:00:00+00:00,16.648509979248047,,1.3730417490005493,1317.0999755859375,1839.780029296875,18.969642639160156,,1.3730417490005493,1317.0999755859375,1839.780029296875,0.0,,0.0,0.0,0.0,19.178571701049805,,1.3764055967330933,1323.5,1842.7900390625,18.89285659790039,,1.3690191507339478,1309.5999755859375,1824.5799560546875,19.035356521606445,,1.373173713684082,1310.699951171875,1829.239990234375,0.0,,0.0,0.0,0.0,305858000.0,,0.0,116.0,3404980000.0
2014-02-21 00:00:00+00:00,16.463586807250977,,1.372118592262268,1323.9000244140625,1836.25,18.758928298950195,,1.372118592262268,1323.9000244140625,1836.25,0.0,,0.0,0.0,0.0,19.091785430908203,,1.3756691217422485,1328.300048828125,1846.1300048828125,18.735713958740234,,1.3703510761260986,1317.4000244140625,1835.5999755859375,19.028213500976562,,1.372062087059021,1320.0,1841.0699462890625,0.0,,0.0,0.0,0.0,278784800.0,,0.0,171.0,3403880000.0
2014-02-24 00:00:00+00:00,16.535673141479492,,1.3737962245941162,1338.300048828125,1847.6099853515625,18.8410701751709,,1.3737962245941162,1338.300048828125,1847.6099853515625,0.0,,0.0,0.0,0.0,18.92571449279785,,1.376900315284729,1339.0,1858.7099609375,18.65785789489746,,1.3710105419158936,1321.4000244140625,1836.780029296875,18.683929443359375,,1.3740037679672241,1324.300048828125,1836.780029296875,0.0,,0.0,0.0,0.0,288909600.0,,0.0,93.0,4014530000.0
2014-02-25 00:00:00+00:00,16.363588333129883,,1.3736075162887573,1343.0,1845.1199951171875,18.645000457763672,,1.3736075162887573,1343.0,1845.1199951171875,0.0,,0.0,0.0,0.0,18.9132137298584,,1.3765003681182861,1343.9000244140625,1852.9100341796875,18.60714340209961,,1.3718700408935547,1333.0999755859375,1840.18994140625,18.906429290771484,,1.373513102531433,1336.4000244140625,1847.6600341796875,0.0,,0.0,0.0,0.0,231952000.0,,0.0,290.0,3515560000.0
2014-02-26 00:00:00+00:00,16.215957641601562,,1.3746082782745361,1328.199951171875,1845.1600341796875,18.47678565979004,,1.3746082782745361,1328.199951171875,1845.1600341796875,0.0,,0.0,0.0,0.0,18.75,,1.3757997751235962,1342.0,1852.6500244140625,18.41428565979004,,1.3665794134140015,1325.5999755859375,1840.6600341796875,18.70035743713379,,1.3746459484100342,1341.199951171875,1845.7900390625,0.0,,0.0,0.0,0.0,276217200.0,,0.0,485.0,3716730000.0
2014-02-27 00:00:00+00:00,16.539438247680664,,1.3681949377059937,1331.5999755859375,1854.2900390625,18.84535789489746,,1.3681949377059937,1331.5999755859375,1854.2900390625,0.0,,0.0,0.0,0.0,18.885000228881836,,1.3696004152297974,1335.0,1854.530029296875,18.430356979370117,,1.364498496055603,1324.5999755859375,1841.1300048828125,18.46928596496582,,1.3681949377059937,1329.300048828125,1844.9000244140625,0.0,,0.0,0.0,0.0,301882000.0,,0.0,369.0,3547460000.0
2014-02-28 00:00:00+00:00,16.494611740112305,,1.3707455396652222,1321.4000244140625,1859.449951171875,18.794286727905273,,1.3707455396652222,1321.4000244140625,1859.449951171875,0.0,,0.0,0.0,0.0,19.02678680419922,,1.3823399543762207,1332.5999755859375,1867.9200439453125,18.64714241027832,,1.369529128074646,1321.0999755859375,1847.6700439453125,18.895713806152344,,1.3707455396652222,1329.800048828125,1855.1199951171875,0.0,,0.0,0.0,0.0,371968800.0,,0.0,239.0,3917450000.0
2014-03-03 00:00:00+00:00,16.542259216308594,,1.377695083618164,1350.0999755859375,1845.72998046875,18.84857177734375,,1.377695083618164,1350.0999755859375,1845.72998046875,0.0,,0.0,0.0,0.0,18.951786041259766,,1.379599690437317,1354.0999755859375,1857.6800537109375,18.671785354614258,,1.374986171722412,1332.9000244140625,1834.43994140625,18.693571090698242,,1.377543330192566,1335.9000244140625,1857.6800537109375,0.0,,0.0,0.0,0.0,238781200.0,,0.0,232.0,3428220000.0
2014-03-04 00:00:00+00:00,16.651330947875977,,1.373701810836792,1337.800048828125,1873.9100341796875,18.972856521606445,,1.373701810836792,1337.800048828125,1873.9100341796875,0.0,,0.0,0.0,0.0,19.022857666015625,,1.377890706062317,1350.4000244140625,1876.22998046875,18.848928451538086,,1.3722316026687622,1332.199951171875,1849.22998046875,18.96428680419922,,1.373645305633545,1350.4000244140625,1849.22998046875,0.0,,0.0,0.0,0.0,259140000.0,,0.0,80.0,3765770000.0
2014-03-05 00:00:00+00:00,16.68643569946289,,1.374117136001587,1340.199951171875,1873.81005859375,19.01285743713379,,1.374117136001587,1340.199951171875,1873.81005859375,0.0,,0.0,0.0,0.0,19.09821319580078,,1.3746006488800049,1341.0,1876.530029296875,18.897499084472656,,1.3710838556289673,1334.800048828125,1871.1099853515625,18.961429595947266,,1.374306082725525,1334.800048828125,1874.050048828125,0.0,,0.0,0.0,0.0,200062800.0,,0.0,32.0,3392990000.0
2014-03-06 00:00:00+00:00,16.63597297668457,,1.3734188079833984,1351.699951171875,1877.030029296875,18.95535659790039,,1.3734188079833984,1351.699951171875,1877.030029296875,0.0,,0.0,0.0,0.0,19.087142944335938,,1.384999394416809,1351.699951171875,1881.93994140625,18.860713958740234,,1.3722691535949707,1333.300048828125,1874.1800537109375,19.028213500976562,,1.3732490539550781,1338.0,1874.1800537109375,0.0,,0.0,0.0,0.0,185488800.0,,0.0,59.0,3360450000.0
2014-03-07 00:00:00+00:00,16.626262664794922,,1.3863087892532349,1338.0999755859375,1878.0400390625,18.944286346435547,,1.3863087892532349,1338.0999755859375,1878.0400390625,0.0,,0.0,0.0,0.0,18.999286651611328,,1.3915308713912964,1352.699951171875,1883.5699462890625,18.787500381469727,,1.3854252099990845,1329.199951171875,1870.56005859375,18.967500686645508,,1.3864625692367554,1349.5,1878.52001953125,0.0,,0.0,0.0,0.0,220729600.0,,0.0,97.0,3564740000.0
2014-03-10 00:00:00+00:00,16.641298294067383,,1.3878673315048218,1341.4000244140625,1877.1700439453125,18.961429595947266,,1.3878673315048218,1341.4000244140625,1877.1700439453125,0.0,,0.0,0.0,0.0,19.047500610351562,,1.3898154497146606,1344.699951171875,1877.8699951171875,18.869285583496094,,1.386328101158142,1330.5,1867.0400390625,18.8700008392334,,1.3877516984939575,1336.0,1877.8599853515625,0.0,,0.0,0.0,0.0,178584000.0,,0.0,97.0,3021350000.0
2014-03-11 00:00:00+00:00,16.8033504486084,,1.3878865242004395,1346.5,1867.6300048828125,19.14607048034668,,1.3878865242004395,1346.5,1867.6300048828125,0.0,,0.0,0.0,0.0,19.240713119506836,,1.3876997232437134,1352.4000244140625,1882.3499755859375,19.02107048034668,,1.3835277557373047,1338.0999755859375,1863.8800048828125,19.123214721679688,,1.387694001197815,1340.0,1878.260009765625,0.0,,0.0,0.0,0.0,279224400.0,,0.0,53.0,3392400000.0
2014-03-12 00:00:00+00:00,16.81964683532715,,1.385809302330017,1370.300048828125,1868.199951171875,19.164642333984375,,1.385809302330017,1370.300048828125,1868.199951171875,0.0,,0.0,0.0,0.0,19.191070556640625,,1.3905401229858398,1370.5,1868.3800048828125,19.0,,1.3844892978668213,1348.699951171875,1854.3800048828125,19.089643478393555,,1.385751724243164,1349.0999755859375,1866.1500244140625,0.0,,0.0,0.0,0.0,199326400.0,,0.0,58.0,3270860000.0
2014-03-13 00:00:00+00:00,16.632843017578125,,1.3904531002044678,1372.199951171875,1846.3399658203125,18.951786041259766,,1.3904531002044678,1372.199951171875,1846.3399658203125,0.0,,0.0,0.0,0.0,19.273571014404297,,1.3965407609939575,1374.5,1874.4000244140625,18.898571014404297,,1.3898926973342896,1366.5,1841.8599853515625,19.194286346435547,,1.390395164489746,1366.800048828125,1869.06005859375,0.0,,0.0,0.0,0.0,257742800.0,,0.0,23.0,3670990000.0
2014-03-14 00:00:00+00:00,16.446033477783203,,1.3865394592285156,1379.0,1841.1300048828125,18.738929748535156,,1.3865394592285156,1379.0,1841.1300048828125,0.0,,0.0,0.0,0.0,18.960357666015625,,1.3933204412460327,1386.5999755859375,1852.43994140625,18.678571701049805,,1.3849802017211914,1371.0999755859375,1839.5699462890625,18.885356903076172,,1.3865779638290405,1376.0999755859375,1845.0699462890625,0.0,,0.0,0.0,0.0,237199200.0,,0.0,91.0,3285460000.0
2014-03-17 00:00:00+00:00,16.510286331176758,,1.39130437374115,1372.9000244140625,1858.8299560546875,18.812143325805664,,1.39130437374115,1372.9000244140625,1858.8299560546875,0.0,,0.0,0.0,0.0,18.927499771118164,,1.3949005603790283,1391.4000244140625,1862.300048828125,18.780357360839844,,1.3882139921188354,1372.199951171875,1842.81005859375,18.8464298248291,,1.391072154045105,1386.0999755859375,1842.81005859375,0.0,,0.0,0.0,0.0,199544800.0,,0.0,29.0,2860490000.0
2014-03-18 00:00:00+00:00,16.65634536743164,,1.3926606178283691,1359.0,1872.25,18.97857093811035,,1.3926606178283691,1359.0,1872.25,0.0,,0.0,0.0,0.0,18.99892807006836,,1.393805980682373,1361.800048828125,1873.760009765625,18.757143020629883,,1.3882602453231812,1353.4000244140625,1858.9200439453125,18.782142639160156,,1.39271879196167,1359.300048828125,1858.9200439453125,0.0,,0.0,0.0,0.0,209647200.0,,0.0,35.0,2930190000.0
